IT_NO ID WAGE_OFFER NO_EMPLOYEES EMPLOYEES_NEEDED SALES INVENTORY PRODUCTION_CURRENT PRODUCTION_PLAN UNIT_GOODS_PRICE
1681 18 7.135465 29 29 28000 0 29000 29359 0.007936
1681 21 7.135465 35 35 34000 0 35000 35479 0.007942
1681 23 7.135465 34 34 33000 0 34000 34459 0.007915
1681 11 7.135465 29 29 28000 0 29000 29359 0.007949
1681 25 7.135465 26 26 25000 0 26000 26299 0.007950
1681 10 7.135465 26 26 25000 0 26000 26299 0.007928
1681 29 7.196863 26 26 25000 0 26000 26299 0.008025
1681 28 7.196863 31 31 30000 0 31000 31399 0.008016
1681 14 7.135465 30 30 29000 0 30000 30379 0.007928
1681 15 7.135465 31 31 30000 0 31000 31399 0.007959
1681 17 7.135465 34 34 33000 0 34000 34459 0.007936
1681 7 7.196863 27 27 26000 0 27000 27319 0.008009
1681 20 7.196863 26 26 25000 0 26000 26299 0.008024
1681 9 7.196863 28 28 27000 0 28000 28339 0.008006
1681 12 7.196863 33 33 32000 0 33000 33439 0.007994
1681 26 7.196863 31 31 30000 0 31000 31399 0.007996
1681 13 7.196863 31 31 30000 0 31000 31399 0.008004
1681 30 7.135465 32 32 31000 0 32000 32419 0.007934
1681 19 7.196863 29 29 28000 0 29000 29359 0.008017
1681 27 7.135465 31 31 30000 0 31000 31399 0.007923
1701 22 7.225934 33 33 32000 0 33000 33439 0.008030
1701 8 7.225934 32 32 26187 4813 32000 28800 0.008014
1701 24 7.225934 31 31 30000 0 31000 31399 0.008048
1701 16 7.225934 30 30 29000 0 30000 30379 0.008060
1701 18 7.225934 30 30 27836 1164 30000 27000 0.008029
1701 21 7.225934 36 36 28734 6266 36000 32400 0.008024
1701 23 7.225934 35 35 34000 0 35000 35479 0.008013
1701 11 7.225934 30 30 29000 0 30000 30379 0.008046
1701 25 7.225934 27 27 26000 0 27000 27319 0.008046
1701 29 7.196863 27 27 26000 0 27000 27319 0.008021
1701 28 7.196863 32 32 28072 2928 32000 28800 0.008013
1701 14 7.225934 31 31 30000 0 31000 31399 0.008024
1701 17 7.225934 35 35 32014 1986 35000 31500 0.008028
1701 7 7.196863 28 28 27000 0 28000 28339 0.008006
1701 9 7.196863 29 29 28000 0 29000 29359 0.008003
1701 12 7.196863 34 34 28877 4123 34000 30600 0.007991
1701 13 7.196863 32 32 30863 137 32000 28800 0.008001
1701 30 7.225934 33 33 30467 1533 33000 29700 0.008027
1701 19 7.196863 30 30 28138 862 30000 27000 0.008014
1701 27 7.225934 32 32 29750 1250 32000 28800 0.008016
1701 26 7.196863 32 32 31000 0 32000 32419 0.007993
1701 20 7.196863 27 27 26000 0 27000 27319 0.008020
1701 15 7.225934 32 32 28442 2558 32000 28800 0.008048
1701 10 7.225934 27 27 26000 0 27000 27319 0.008025
1721 27 7.225934 29 29 27995 5255 29000 26100 0.008026
1721 30 7.225934 30 30 32629 1904 30000 30335 0.008039
1721 13 7.196863 29 29 32137 0 29000 30269 0.008010
1721 12 7.196863 31 31 38123 0 31000 33186 0.007998
1721 28 7.196863 29 29 34222 706 29000 29973 0.008023
1721 21 7.225934 33 33 32001 10265 33000 29700 0.008041
1721 18 7.225934 27 27 31164 0 27000 28455 0.008042
1721 8 7.225934 29 29 29964 6849 29000 26100 0.008031
1721 22 7.225934 34 34 31306 1694 34000 30600 0.008027
1721 24 7.225934 32 32 29693 1307 32000 28800 0.008045
1721 16 7.225934 31 31 29050 950 31000 27900 0.008056
1721 11 7.225934 31 31 30000 0 31000 31399 0.008042
1721 25 7.225934 28 28 27000 0 28000 28339 0.008043
1721 29 7.281195 28 28 27000 0 28000 28339 0.008110
1721 14 7.225934 32 32 31000 0 32000 32419 0.008022
1721 9 7.281195 30 30 29000 0 30000 30379 0.008093
1721 26 7.281195 33 33 27696 4304 33000 29700 0.008073
1721 20 7.281195 28 28 27000 0 28000 28339 0.008109
1721 10 7.225934 28 28 27000 0 28000 28339 0.008022
1721 7 7.281195 29 29 28000 0 29000 29359 0.008095
1721 23 7.225934 36 36 35000 0 36000 36499 0.008011
1721 17 7.225934 32 32 25439 11547 32000 28800 0.008038
1721 19 7.196863 27 27 30862 0 27000 28389 0.008024
1721 15 7.225934 29 29 31339 3219 29000 26100 0.008065
1741 26 7.281195 30 30 34366 2938 30000 30579 0.008090
1741 8 7.225934 27 27 30111 5738 27000 24300 0.008040
1741 21 7.225934 30 30 32274 10991 30000 27000 0.008053
1741 13 7.307957 31 31 29000 0 31000 31179 0.008126
1741 12 7.307957 34 34 31000 0 34000 34019 0.008113
1741 14 7.307957 33 33 31432 568 33000 29700 0.008109
1741 10 7.307957 29 29 28000 0 29000 29359 0.008110
1741 7 7.281195 30 30 29000 0 30000 30379 0.008092
1741 19 7.307957 29 29 27000 0 29000 29139 0.008139
1741 23 7.307957 37 37 32059 3941 37000 33300 0.008091
1741 20 7.281195 29 29 28000 0 29000 29359 0.008106
1741 9 7.281195 31 31 30000 0 31000 31399 0.008090
1741 29 7.281195 29 29 28000 0 29000 29359 0.008107
1741 25 7.307957 29 29 28000 0 29000 29359 0.008130
1741 11 7.307957 32 32 31000 0 32000 32419 0.008130
1741 18 7.307957 29 29 27000 0 29000 29139 0.008126
1741 28 7.307957 30 30 29706 0 30000 30535 0.008142
1741 30 7.307957 31 31 31904 0 31000 31818 0.008127
1741 27 7.225934 27 27 27651 6604 27000 24300 0.008032
1741 22 7.225934 31 31 35348 346 31000 31834 0.008035
1741 24 7.225934 29 29 32452 855 29000 29604 0.008054
1741 16 7.225934 28 28 31950 0 28000 29428 0.008067
1741 17 7.225934 29 29 33138 10409 29000 26100 0.008047
1741 15 7.225934 27 27 32219 0 27000 28687 0.008075
1761 17 7.225934 27 27 39409 0 27000 30269 0.008058
1761 27 7.225934 25 25 33604 0 25000 27392 0.008040
1761 23 7.307957 34 34 40941 0 34000 36206 0.008105
1761 14 7.307957 30 30 33568 0 30000 31384 0.008117
1761 21 7.225934 27 27 40580 411 27000 29674 0.008068
1761 26 7.281195 31 31 32938 0 31000 32046 0.008089
1761 13 7.307957 32 32 31000 0 32000 32419 0.008123
1761 12 7.307957 35 35 34000 0 35000 35479 0.008111
1761 7 7.281195 31 31 30000 0 31000 31399 0.008090
1761 29 7.281195 30 30 29000 0 30000 30379 0.008104
1761 25 7.307957 30 30 29000 0 30000 30379 0.008126
1761 30 7.307957 32 32 31000 0 32000 32419 0.008124
1761 22 7.348063 32 32 31346 0 32000 32495 0.008167
1761 24 7.348063 30 30 29855 0 30000 30567 0.008185
1761 16 7.348063 30 30 28000 0 30000 30159 0.008194
1761 15 7.348063 29 29 27000 0 29000 29139 0.008201
1761 28 7.307957 31 31 30000 0 31000 31399 0.008139
1761 18 7.307957 30 30 29000 0 30000 30379 0.008123
1761 11 7.307957 33 33 32000 0 33000 33439 0.008127
1761 9 7.281195 32 32 31000 0 32000 32419 0.008088
1761 20 7.281195 30 30 29000 0 30000 30379 0.008103
1761 19 7.307957 30 30 29000 0 30000 30379 0.008136
1761 10 7.307957 30 30 29000 0 30000 30379 0.008108
1761 8 7.225934 25 25 32738 0 25000 27202 0.008049
1781 17 7.370312 31 31 27000 0 31000 27900 0.008203
1781 27 7.370312 28 28 25000 0 28000 25200 0.008189
1781 23 7.307957 37 37 34000 0 37000 37079 0.008100
1781 14 7.307957 32 32 30000 0 32000 32199 0.008112
1781 26 7.370312 33 33 31000 0 33000 33219 0.008182
1781 13 7.307957 33 33 32000 0 33000 33439 0.008121
1781 7 7.370312 32 32 31000 0 32000 32419 0.008185
1781 29 7.370312 31 31 30000 0 31000 31399 0.008199
1781 25 7.307957 31 31 30000 0 31000 31399 0.008124
1781 30 7.307957 33 33 32000 0 33000 33439 0.008122
1781 22 7.348063 33 33 32000 0 33000 33439 0.008164
1781 24 7.348063 31 31 30000 0 31000 31399 0.008182
1781 16 7.348063 31 31 30000 0 31000 31399 0.008190
1781 18 7.307957 31 31 30000 0 31000 31399 0.008120
1781 11 7.307957 34 34 33000 0 34000 34459 0.008124
1781 9 7.370312 33 33 32000 0 33000 33439 0.008183
1781 20 7.370312 31 31 30000 0 31000 31399 0.008198
1781 19 7.307957 31 31 30000 0 31000 31399 0.008133
1781 10 7.307957 31 31 30000 0 31000 31399 0.008105
1781 8 7.370312 28 28 25000 0 28000 25200 0.008197
1781 28 7.307957 32 32 31000 0 32000 32419 0.008135
1781 15 7.348063 30 30 29000 0 30000 30379 0.008197
1781 12 7.307957 36 36 35000 0 36000 36499 0.008109
1781 21 7.370312 30 30 27411 0 30000 30030 0.008215
1801 19 7.406693 32 32 25551 5449 32000 28800 0.008223
1801 8 7.370312 26 26 28000 0 26000 26959 0.008204
1801 14 7.406693 33 33 30377 1623 33000 29700 0.008214
1801 13 7.406693 34 34 33000 0 34000 34459 0.008227
1801 29 7.370312 32 32 30216 784 32000 28800 0.008196
1801 25 7.406693 32 32 31000 0 32000 32419 0.008230
1801 9 7.370312 34 34 29480 3520 34000 30600 0.008181
1801 20 7.370312 32 32 31000 0 32000 32419 0.008195
1801 12 7.406693 37 37 31231 4769 37000 33300 0.008204
1801 21 7.370312 31 31 30000 0 31000 31399 0.008212
1801 15 7.348063 31 31 30000 0 31000 31399 0.008193
1801 28 7.406693 33 33 32000 0 33000 33439 0.008241
1801 10 7.406693 32 32 28341 2659 32000 28800 0.008204
1801 11 7.406693 35 35 29856 4144 35000 31500 0.008219
1801 18 7.406693 32 32 29947 1053 32000 28800 0.008223
1801 16 7.348063 32 32 31000 0 32000 32419 0.008187
1801 24 7.348063 32 32 29457 1543 32000 28800 0.008179
1801 22 7.348063 34 34 28749 4251 34000 30600 0.008162
1801 30 7.406693 34 34 30955 2045 34000 30600 0.008222
1801 7 7.370312 33 33 32000 0 33000 33439 0.008183
1801 26 7.370312 34 34 28064 4936 34000 30600 0.008180
1801 23 7.406693 38 38 37000 0 38000 38539 0.008207
1801 17 7.370312 28 28 28866 2134 28000 25200 0.008213
1801 27 7.370312 26 26 28000 0 26000 26959 0.008195
1821 17 7.370312 26 26 29936 198 26000 26767 0.008221
1821 30 7.406693 31 31 31592 4453 31000 27900 0.008234
1821 22 7.348063 31 31 36829 1422 31000 32023 0.008169
1821 24 7.348063 29 29 26890 6653 29000 26100 0.008187
1821 10 7.406693 29 29 30104 4555 29000 26100 0.008217
1821 9 7.370312 31 31 26831 10689 31000 27900 0.008186
1821 29 7.370312 29 29 32784 0 29000 30412 0.008205
1821 14 7.406693 30 30 31309 3314 30000 27000 0.008225
1821 19 7.406693 29 29 29585 7864 29000 26100 0.008243
1821 25 7.406693 33 33 27703 4297 33000 29700 0.008227
1821 20 7.448849 33 33 32000 0 33000 33439 0.008279
1821 21 7.448849 32 32 27054 3946 32000 28800 0.008286
1821 15 7.448849 32 32 29091 1909 32000 28800 0.008295
1821 28 7.406693 34 34 28361 4639 34000 30600 0.008239
1821 16 7.448849 33 33 31355 645 33000 29700 0.008293
1821 7 7.448849 34 34 32236 764 34000 30600 0.008265
1821 23 7.406693 39 39 31524 6476 39000 35100 0.008205
1821 27 7.448849 27 27 26000 0 27000 27319 0.008279
1821 13 7.406693 35 35 27330 6670 35000 31500 0.008225
1821 8 7.448849 27 27 26000 0 27000 27319 0.008287
1821 12 7.406693 34 34 31909 9860 34000 30600 0.008218
1821 11 7.406693 32 32 33176 5968 32000 28800 0.008235
1821 18 7.406693 29 29 29030 4023 29000 26100 0.008233
1821 26 7.370312 31 31 29002 9934 31000 27900 0.008185
1841 26 7.370312 28 28 31947 8987 28000 25200 0.008193
1841 18 7.406693 27 27 32005 1018 27000 27899 0.008241
1841 11 7.406693 29 29 29741 8227 29000 26100 0.008245
1841 12 7.406693 31 31 29766 14094 31000 27900 0.008226
1841 13 7.406693 32 32 33862 7808 32000 28800 0.008231
1841 23 7.406693 36 36 38577 6899 36000 32400 0.008209
1841 7 7.448849 31 31 32609 2155 31000 27900 0.008274
1841 16 7.448849 30 30 32558 1087 30000 30402 0.008304
1841 28 7.406693 31 31 31826 6813 31000 27900 0.008246
1841 15 7.448849 29 29 30751 3158 29000 26100 0.008310
1841 21 7.448849 29 29 31653 4293 29000 26100 0.008303
1841 25 7.406693 30 30 33210 4087 30000 27000 0.008234
1841 19 7.406693 27 27 36749 115 27000 28938 0.008255
1841 14 7.406693 27 27 30174 3140 27000 27320 0.008234
1841 10 7.406693 27 27 33555 0 27000 28981 0.008224
1841 30 7.406693 28 28 33222 2231 28000 28821 0.008244
1841 22 7.483266 33 33 32422 0 33000 33532 0.008313
1841 29 7.483266 31 31 29000 0 31000 31179 0.008323
1841 20 7.448849 34 34 32181 819 34000 30600 0.008276
1841 27 7.448849 28 28 27000 0 28000 28339 0.008276
1841 8 7.448849 28 28 27000 0 28000 28339 0.008283
1841 17 7.483266 27 27 26198 0 27000 27363 0.008341
1841 24 7.348063 27 27 30716 4937 27000 24300 0.008195
1841 9 7.370312 28 28 30364 11325 28000 25200 0.008194
1861 24 7.348063 25 25 31937 0 25000 27025 0.008206
1861 21 7.448849 27 27 32904 389 27000 28141 0.008314
1861 28 7.406693 28 28 30390 7423 28000 25200 0.008255
1861 7 7.448849 28 28 33155 0 28000 29693 0.008283
1861 11 7.406693 27 27 37227 0 27000 29789 0.008255
1861 14 7.502496 28 28 30140 0 28000 29030 0.008337
1861 8 7.448849 29 29 28000 0 29000 29359 0.008280
1861 17 7.483266 28 28 27000 0 28000 28339 0.008338
1861 27 7.448849 29 29 28000 0 29000 29359 0.008273
1861 29 7.483266 32 32 31000 0 32000 32419 0.008320
1861 22 7.483266 34 34 33000 0 34000 34459 0.008310
1861 30 7.502496 29 29 30231 0 29000 29850 0.008347
1861 10 7.502496 29 29 27000 0 29000 29139 0.008324
1861 19 7.502496 29 29 27115 0 29000 29165 0.008353
1861 16 7.448849 31 31 31087 0 31000 31638 0.008301
1861 18 7.502496 28 28 28018 0 28000 28563 0.008343
1861 26 7.370312 26 26 36987 0 26000 28936 0.008202
1861 12 7.406693 28 28 40800 4294 28000 30130 0.008236
1861 13 7.406693 29 29 34737 5071 29000 29640 0.008239
1861 23 7.406693 33 33 30889 12010 33000 29700 0.008214
1861 15 7.448849 27 27 29392 2766 27000 24300 0.008320
1861 25 7.406693 27 27 34087 0 27000 29098 0.008245
1861 20 7.448849 31 31 34819 0 31000 32459 0.008284
1861 9 7.370312 26 26 35005 4320 26000 27368 0.008202
1881 23 7.406693 30 30 45010 0 30000 33902 0.008223
1881 28 7.406693 26 26 35423 0 26000 28592 0.008266
1881 21 7.448849 29 29 27389 0 29000 29225 0.008306
1881 7 7.448849 30 30 28000 0 30000 30159 0.008277
1881 11 7.522722 30 30 27000 0 30000 27000 0.008372
1881 8 7.448849 30 30 29000 0 30000 30379 0.008277
1881 30 7.502496 30 30 29000 0 30000 30379 0.008344
1881 10 7.502496 30 30 29000 0 30000 30379 0.008322
1881 19 7.502496 30 30 29000 0 30000 30379 0.008350
1881 16 7.448849 32 32 31000 0 32000 32419 0.008298
1881 18 7.502496 29 29 28000 0 29000 29359 0.008340
1881 26 7.522722 29 29 26000 0 29000 26100 0.008360
1881 12 7.522722 31 31 32294 0 31000 31904 0.008357
1881 13 7.522722 30 30 34071 0 30000 31495 0.008365
1881 25 7.522722 30 30 27000 0 30000 27000 0.008363
1881 9 7.522722 28 28 30320 0 28000 29070 0.008365
1881 20 7.448849 33 33 31000 0 33000 33219 0.008279
1881 22 7.483266 35 35 34000 0 35000 35479 0.008308
1881 29 7.483266 33 33 32000 0 33000 33439 0.008317
1881 27 7.448849 30 30 29000 0 30000 30379 0.008270
1881 17 7.483266 29 29 28000 0 29000 29359 0.008334
1881 14 7.502496 30 30 28000 0 30000 30159 0.008331
1881 24 7.522722 28 28 25000 0 28000 25200 0.008385
1881 15 7.448849 25 25 29766 0 25000 26548 0.008331
1901 24 7.522722 26 26 28000 0 26000 26959 0.008393
1901 26 7.522722 27 27 29000 0 27000 27979 0.008366
1901 23 7.555974 34 34 30000 0 34000 30600 0.008378
1901 28 7.555974 29 29 26000 0 29000 26100 0.008418
1901 21 7.555974 30 30 29000 0 30000 30379 0.008420
1901 7 7.555974 31 31 30000 0 31000 31399 0.008392
1901 8 7.555974 31 31 30000 0 31000 31399 0.008392
1901 30 7.502496 31 31 30000 0 31000 31399 0.008341
1901 19 7.502496 31 31 30000 0 31000 31399 0.008347
1901 18 7.502496 30 30 29000 0 30000 30379 0.008337
1901 12 7.522722 32 32 31000 0 32000 32419 0.008354
1901 13 7.522722 32 32 30000 0 32000 32199 0.008360
1901 9 7.522722 30 30 28000 0 30000 30159 0.008359
1901 20 7.555974 34 34 33000 0 34000 34459 0.008394
1901 22 7.483266 36 36 35000 0 36000 36499 0.008306
1901 29 7.483266 34 34 33000 0 34000 34459 0.008315
1901 27 7.555974 31 31 30000 0 31000 31399 0.008386
1901 17 7.483266 30 30 29000 0 30000 30379 0.008330
1901 14 7.502496 31 31 30000 0 31000 31399 0.008329
1901 15 7.555974 27 27 25000 0 27000 27099 0.008438
1901 16 7.555974 33 33 32000 0 33000 33439 0.008412
1901 10 7.502496 31 31 30000 0 31000 31399 0.008319
1901 11 7.522722 27 27 30000 0 27000 28199 0.008383
1901 25 7.522722 27 27 30000 0 27000 28199 0.008372
1921 28 7.555974 27 27 27752 1248 27000 24300 0.008426
1921 21 7.555974 31 31 30000 0 31000 31399 0.008416
1921 8 7.555974 32 32 31000 0 32000 32419 0.008390
1921 25 7.599045 29 29 27000 0 29000 29139 0.008450
1921 11 7.599045 29 29 27000 0 29000 29139 0.008459
1921 10 7.599045 32 32 31000 0 32000 32419 0.008423
1921 16 7.555974 34 34 31277 1723 34000 30600 0.008410
1921 15 7.555974 28 28 27000 0 28000 28339 0.008434
1921 14 7.599045 32 32 30017 983 32000 28800 0.008429
1921 17 7.599045 31 31 30000 0 31000 31399 0.008455
1921 27 7.555974 32 32 30895 105 32000 28800 0.008383
1921 29 7.599045 35 35 32397 1603 35000 31500 0.008434
1921 22 7.599045 37 37 36000 0 37000 37519 0.008431
1921 20 7.555974 35 35 30244 3756 35000 31500 0.008392
1921 9 7.599045 31 31 30000 0 31000 31399 0.008440
1921 13 7.599045 33 33 32000 0 33000 33439 0.008441
1921 12 7.599045 33 33 31971 29 33000 29700 0.008436
1921 18 7.599045 31 31 30000 0 31000 31399 0.008441
1921 19 7.599045 32 32 31000 0 32000 32419 0.008450
1921 30 7.599045 32 32 31000 0 32000 32419 0.008444
1921 7 7.555974 32 32 31000 0 32000 32419 0.008389
1921 26 7.599045 28 28 27000 0 28000 28339 0.008447
1921 24 7.599045 27 27 26000 0 27000 27319 0.008473
1921 23 7.555974 31 31 27947 6053 31000 27900 0.008383
1941 23 7.555974 28 28 29531 7522 28000 25200 0.008390
1941 20 7.555974 32 32 27587 11169 32000 28800 0.008397
1941 27 7.555974 29 29 32105 0 29000 30262 0.008391
1941 16 7.555974 31 31 32843 2880 31000 27900 0.008418
1941 28 7.555974 25 25 28248 0 25000 26214 0.008435
1941 11 7.599045 30 30 29000 0 30000 30379 0.008456
1941 15 7.656931 29 29 28000 0 29000 29359 0.008541
1941 17 7.599045 32 32 29654 1346 32000 28800 0.008452
1941 22 7.599045 38 38 27560 9440 38000 34200 0.008430
1941 13 7.599045 34 34 27853 5147 34000 30600 0.008439
1941 18 7.599045 32 32 29222 1778 32000 28800 0.008438
1941 24 7.599045 28 28 27000 0 28000 28339 0.008469
1941 26 7.599045 29 29 28000 0 29000 29359 0.008444
1941 7 7.656931 33 33 32000 0 33000 33439 0.008498
1941 30 7.599045 33 33 32000 0 33000 33439 0.008442
1941 19 7.599045 33 33 28256 3744 33000 29700 0.008448
1941 9 7.599045 32 32 29396 1604 32000 28800 0.008437
1941 10 7.599045 33 33 31374 626 33000 29700 0.008422
1941 25 7.599045 30 30 28941 59 30000 27000 0.008447
1941 8 7.656931 33 33 29806 2194 33000 29700 0.008492
1941 21 7.656931 32 32 30243 757 32000 28800 0.008521
1941 14 7.599045 29 29 23995 8988 29000 26100 0.008438
1941 29 7.599045 32 32 31905 4698 32000 28800 0.008446
1941 12 7.599045 30 30 27893 5136 30000 27000 0.008442
1961 29 7.599045 29 29 32695 4003 29000 26100 0.008455
1961 14 7.599045 27 27 29902 8086 27000 24300 0.008444
1961 21 7.656931 29 29 27729 5028 29000 26100 0.008533
1961 8 7.656931 30 30 33741 1453 30000 30602 0.008506
1961 25 7.599045 27 27 29719 340 27000 27509 0.008456
1961 10 7.599045 30 30 31591 2035 30000 27000 0.008427
1961 18 7.599045 29 29 29161 4617 29000 26100 0.008445
1961 13 7.599045 31 31 30287 8860 31000 27900 0.008445
1961 22 7.599045 35 35 38675 8765 35000 31500 0.008434
1961 16 7.555974 28 28 30724 3156 28000 25200 0.008429
1961 20 7.555974 29 29 32264 10905 29000 26100 0.008405
1961 27 7.675596 31 31 29000 0 31000 31179 0.008517
1961 11 7.675596 31 31 30000 0 31000 31399 0.008537
1961 15 7.656931 30 30 29000 0 30000 30379 0.008537
1961 24 7.675596 29 29 28000 0 29000 29359 0.008549
1961 7 7.656931 34 34 30335 2665 34000 30600 0.008496
1961 30 7.675596 34 34 33000 0 34000 34459 0.008523
1961 26 7.675596 30 30 28459 541 30000 27000 0.008524
1961 28 7.675596 27 27 25000 0 27000 27099 0.008558
1961 23 7.555974 26 26 35522 0 26000 28614 0.008398
1961 17 7.599045 29 29 33346 0 29000 30535 0.008461
1961 19 7.599045 30 30 31827 4917 30000 27000 0.008455
1961 9 7.599045 29 29 32589 1015 29000 29616 0.008445
1961 12 7.599045 27 27 31917 3219 27000 27661 0.008452
1981 26 7.675596 27 27 30541 0 27000 28318 0.008534
1981 7 7.656931 31 31 33457 3208 31000 27900 0.008502
1981 20 7.555974 27 27 32646 7259 27000 24300 0.008413
1981 22 7.599045 32 32 35240 8525 32000 28800 0.008441
1981 13 7.599045 28 28 35533 4327 28000 29073 0.008454
1981 18 7.599045 27 27 32407 1210 27000 27960 0.008452
1981 29 7.599045 27 27 33003 0 27000 28860 0.008464
1981 8 7.656931 31 31 31453 0 31000 31719 0.008504
1981 27 7.675596 32 32 31000 0 32000 32419 0.008515
1981 11 7.675596 32 32 30932 68 32000 28800 0.008534
1981 15 7.656931 31 31 30000 0 31000 31399 0.008533
1981 28 7.675596 28 28 27000 0 28000 28339 0.008554
1981 23 7.705169 29 29 26000 0 29000 26100 0.008554
1981 12 7.705169 28 28 30219 0 28000 29047 0.008566
1981 9 7.705169 30 30 30015 0 30000 30603 0.008559
1981 17 7.705169 31 31 29000 0 31000 31179 0.008571
1981 30 7.675596 35 35 30069 3931 35000 31500 0.008521
1981 24 7.675596 30 30 29000 0 30000 30379 0.008545
1981 25 7.705169 28 28 27340 0 28000 28414 0.008570
1981 14 7.599045 25 25 35086 0 25000 27718 0.008453
1981 21 7.656931 27 27 34028 0 27000 29085 0.008543
1981 10 7.599045 27 27 32035 0 27000 28647 0.008435
1981 16 7.555974 26 26 31156 0 26000 27654 0.008440
1981 19 7.599045 27 27 34917 0 27000 29281 0.008467
2001 30 7.675596 32 32 38931 0 32000 34164 0.008528
2001 11 7.675596 29 29 32068 0 29000 30254 0.008543
2001 22 7.599045 29 29 40525 0 29000 32115 0.008451
2001 20 7.555974 25 25 34259 0 25000 27536 0.008424
2001 7 7.656931 28 28 34208 0 28000 29925 0.008512
2001 13 7.726069 30 30 32327 0 30000 31111 0.008589
2001 18 7.726069 28 28 28210 0 28000 28606 0.008589
2001 29 7.726069 29 29 27000 0 29000 29139 0.008596
2001 8 7.656931 32 32 31000 0 32000 32419 0.008501
2001 27 7.675596 33 33 32000 0 33000 33439 0.008513
2001 12 7.705169 30 30 28000 0 30000 30159 0.008560
2001 9 7.705169 31 31 30000 0 31000 31399 0.008557
2001 24 7.675596 31 31 30000 0 31000 31399 0.008542
2001 25 7.705169 29 29 28000 0 29000 29359 0.008566
2001 14 7.726069 28 28 25000 0 28000 25200 0.008583
2001 21 7.656931 30 30 27000 0 30000 27000 0.008531
2001 10 7.726069 29 29 27000 0 29000 29139 0.008570
2001 16 7.726069 28 28 26000 0 28000 28119 0.008618
2001 19 7.726069 30 30 27000 0 30000 27000 0.008596
2001 17 7.705169 32 32 31000 0 32000 32419 0.008568
2001 28 7.675596 29 29 28000 0 29000 29359 0.008550
2001 15 7.656931 32 32 31000 0 32000 32419 0.008530
2001 26 7.675596 29 29 27000 0 29000 29139 0.008528
2001 23 7.705169 27 27 29000 0 27000 27979 0.008559
2021 19 7.726069 27 27 30000 0 27000 28199 0.008607
2021 21 7.656931 27 27 30000 0 27000 28199 0.008543
2021 14 7.726069 26 26 28000 0 26000 26959 0.008589
2021 30 7.761050 35 35 32000 0 35000 35039 0.008615
2021 11 7.761050 31 31 29000 0 31000 31179 0.008631
2021 22 7.761050 33 33 29000 0 33000 29700 0.008618
2021 20 7.761050 28 28 25000 0 28000 25200 0.008637
2021 7 7.761050 30 30 28000 0 30000 30159 0.008620
2021 13 7.726069 32 32 30000 0 32000 32199 0.008583
2021 18 7.726069 29 29 28000 0 29000 29359 0.008586
2021 29 7.726069 30 30 29000 0 30000 30379 0.008593
2021 8 7.761050 33 33 32000 0 33000 33439 0.008613
2021 27 7.761050 34 34 33000 0 34000 34459 0.008605
2021 12 7.705169 31 31 30000 0 31000 31399 0.008558
2021 9 7.705169 32 32 31000 0 32000 32419 0.008554
2021 24 7.761050 32 32 31000 0 32000 32419 0.008633
2021 25 7.705169 30 30 29000 0 30000 30379 0.008563
2021 10 7.726069 30 30 29000 0 30000 30379 0.008567
2021 16 7.726069 29 29 28000 0 29000 29359 0.008613
2021 17 7.705169 33 33 32000 0 33000 33439 0.008566
2021 28 7.761050 30 30 29000 0 30000 30379 0.008640
2021 15 7.761050 33 33 32000 0 33000 33439 0.008641
2021 26 7.761050 30 30 29000 0 30000 30379 0.008619
2021 23 7.705169 28 28 27000 0 28000 28339 0.008556
2041 22 7.761050 30 30 33000 0 30000 31259 0.008626
2041 11 7.761050 32 32 31000 0 32000 32419 0.008628
2041 7 7.761050 31 31 30000 0 31000 31399 0.008618
2041 8 7.761050 34 34 33000 0 34000 34459 0.008611
2041 27 7.761050 35 35 34000 0 35000 35479 0.008603
2041 26 7.761050 31 31 30000 0 31000 31399 0.008616
2041 23 7.813171 29 29 28000 0 29000 29359 0.008672
2041 15 7.761050 34 34 33000 0 34000 34459 0.008638
2041 28 7.761050 31 31 30000 0 31000 31399 0.008637
2041 17 7.813171 34 34 33000 0 34000 34459 0.008682
2041 16 7.813171 30 30 29000 0 30000 30379 0.008705
2041 10 7.813171 31 31 30000 0 31000 31399 0.008661
2041 25 7.813171 31 31 30000 0 31000 31399 0.008679
2041 24 7.761050 33 33 32000 0 33000 33439 0.008630
2041 9 7.813171 33 33 32000 0 33000 33439 0.008670
2041 12 7.813171 32 32 31000 0 32000 32419 0.008674
2041 29 7.813171 31 31 30000 0 31000 31399 0.008686
2041 18 7.813171 30 30 29000 0 30000 30379 0.008679
2041 13 7.813171 33 33 32000 0 33000 33439 0.008677
2041 30 7.761050 36 36 35000 0 36000 36499 0.008613
2041 14 7.813171 27 27 26000 0 27000 27319 0.008682
2041 21 7.813171 29 29 27000 0 29000 29139 0.008706
2041 19 7.813171 29 29 27000 0 29000 29139 0.008695
2041 20 7.761050 26 26 28000 0 26000 26959 0.008645
2061 22 7.865132 32 32 30000 0 32000 32199 0.008735
2061 11 7.865132 33 33 28948 3052 33000 29700 0.008730
2061 7 7.865132 32 32 28274 2726 32000 28800 0.008721
2061 8 7.865132 35 35 31391 2609 35000 31500 0.008716
2061 27 7.865132 36 36 34137 863 36000 32400 0.008713
2061 26 7.865132 32 32 25813 5187 32000 28800 0.008713
2061 23 7.813171 30 30 29000 0 30000 30379 0.008670
